SetID,SetDate,SetYear,SetMonth,SetSeason,VesselName,ProjectName,SpeciesCode,CommonName,Latitude,Longitude,PunchCardArea,RodHours,FishCount,AverageLength,MaleCount,FemaleCount,MortalityCount,RecoveryCount
3492,10/5/2011,2011,10,Fall,Top Notch,,LCOD,LINGCOD,48.3654,-124.5516357,PCA 4,10.583333,1,52.000000,1,0,0,0
3493,10/6/2011,2011,10,Fall,Top Notch,,BLUR,BLUE ROCKFISH,48.37752,-124.7615203,PCA 4,1.866666,2,31.500000,2,0,0,0
3494,10/6/2011,2011,10,Fall,Top Notch,,BLCK,BLACK ROCKFISH,48.39594,-124.738533,PCA 4,10.850000,52,39.461538,21,31,0,0
3494,10/6/2011,2011,10,Fall,Top Notch,,BLUR,BLUE ROCKFISH,48.39594,-124.738533,PCA 4,10.850000,7,33.142857,2,5,0,0
3494,10/6/2011,2011,10,Fall,Top Notch,,YTRK,YELLOWTAIL ROCKFISH,48.39594,-124.738533,PCA 4,10.850000,8,30.625000,2,6,0,0
3495,10/6/2011,2011,10,Fall,Top Notch,,BLCK,BLACK ROCKFISH,48.39045,-124.6061172,PCA 4,1.516666,1,43.000000,1,0,0,0
3495,10/6/2011,2011,10,Fall,Top Notch,,BLUR,BLUE ROCKFISH,48.39045,-124.6061172,PCA 4,1.516666,3,33.666666,1,2,0,0
3496,10/6/2011,2011,10,Fall,Top Notch,,BLCK,BLACK ROCKFISH,48.38515,-124.5912704,PCA 4,.583333,17,37.823529,10,7,0,0
3497,10/7/2011,2011,10,Fall,Ultimate,,BLCK,BLACK ROCKFISH,48.22295,-124.7273864,PCA 4,6.500000,24,36.541666,14,10,0,0
3497,10/7/2011,2011,10,Fall,Ultimate,,BLUR,BLUE ROCKFISH,48.22295,-124.7273864,PCA 4,6.500000,15,28.533333,5,10,0,0
3497,10/7/2011,2011,10,Fall,Ultimate,,CBZN,CABEZON,48.22295,-124.7273864,PCA 4,6.500000,1,51.000000,0,1,0,0
3498,10/7/2011,2011,10,Fall,Ultimate,,BLCK,BLACK ROCKFISH,48.24977,-124.7205963,PCA 4,3.800000,1,38.000000,0,1,0,0
3499,10/7/2011,2011,10,Fall,Ultimate,,BLCK,BLACK ROCKFISH,48.23141,-124.7098312,PCA 4,6.300000,19,33.052631,7,12,0,0
3499,10/7/2011,2011,10,Fall,Ultimate,,CBZN,CABEZON,48.23141,-124.7098312,PCA 4,6.300000,1,54.000000,0,1,0,0
3499,10/7/2011,2011,10,Fall,Ultimate,,CHNA,CHINA ROCKFISH,48.23141,-124.7098312,PCA 4,6.300000,3,36.000000,3,0,0,0
3499,10/7/2011,2011,10,Fall,Ultimate,,KLPG,KELP GREENLING,48.23141,-124.7098312,PCA 4,6.300000,1,34.000000,1,0,0,0
3500,10/7/2011,2011,10,Fall,Ultimate,,BLCK,BLACK ROCKFISH,48.22258,-124.7274017,PCA 4,7.900000,21,34.857142,11,10,0,0
3500,10/7/2011,2011,10,Fall,Ultimate,,BLUR,BLUE ROCKFISH,48.22258,-124.7274017,PCA 4,7.900000,13,29.692307,4,9,0,0
3500,10/7/2011,2011,10,Fall,Ultimate,,YTRK,YELLOWTAIL ROCKFISH,48.22258,-124.7274017,PCA 4,7.900000,16,25.062500,0,16,0,0
3501,10/8/2011,2011,10,Fall,Ultimate,,BLCK,BLACK ROCKFISH,48.02915,-124.7360687,PCA 3,7.100000,46,40.760869,22,23,0,0
3501,10/8/2011,2011,10,Fall,Ultimate,,BLUR,BLUE ROCKFISH,48.02915,-124.7360687,PCA 3,7.100000,14,33.500000,7,7,0,0
3501,10/8/2011,2011,10,Fall,Ultimate,,YTRK,YELLOWTAIL ROCKFISH,48.02915,-124.7360687,PCA 3,7.100000,2,26.000000,0,2,0,0
3502,10/8/2011,2011,10,Fall,Ultimate,,BLCK,BLACK ROCKFISH,48.02962,-124.7361831,PCA 3,9.500000,45,40.155555,26,18,0,0
3502,10/8/2011,2011,10,Fall,Ultimate,,BLUR,BLUE ROCKFISH,48.02962,-124.7361831,PCA 3,9.500000,8,31.500000,3,5,0,0
3502,10/8/2011,2011,10,Fall,Ultimate,,CBZN,CABEZON,48.02962,-124.7361831,PCA 3,9.500000,1,59.000000,0,1,0,0
3502,10/8/2011,2011,10,Fall,Ultimate,,YTRK,YELLOWTAIL ROCKFISH,48.02962,-124.7361831,PCA 3,9.500000,9,26.333333,2,6,0,0
3503,10/13/2011,2011,10,Fall,Ultimate,,BLCK,BLACK ROCKFISH,48.22188,-124.7266998,PCA 4,25.200000,70,39.171428,36,29,0,1
3503,10/13/2011,2011,10,Fall,Ultimate,,BLUR,BLUE ROCKFISH,48.22188,-124.7266998,PCA 4,25.200000,14,33.500000,7,7,0,0
3503,10/13/2011,2011,10,Fall,Ultimate,,CHNA,CHINA ROCKFISH,48.22188,-124.7266998,PCA 4,25.200000,1,37.000000,1,0,0,0
3503,10/13/2011,2011,10,Fall,Ultimate,,YTRK,YELLOWTAIL ROCKFISH,48.22188,-124.7266998,PCA 4,25.200000,15,24.666666,1,0,0,0
3504,2/27/2012,2012,2,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.07437,-124.3825531,PCA 2,6.000000,15,39.066666,0,0,3,0
3504,2/27/2012,2012,2,Spring,Hula Girl,,BLUR,BLUE ROCKFISH,47.07437,-124.3825531,PCA 2,6.000000,2,31.500000,0,0,0,0
3504,2/27/2012,2012,2,Spring,Hula Girl,,YTRK,YELLOWTAIL ROCKFISH,47.07437,-124.3825531,PCA 2,6.000000,28,31.214285,0,0,0,0
3505,2/27/2012,2012,2,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.07495,-124.3811645,PCA 2,8.666666,69,39.753623,0,0,1,0
3505,2/27/2012,2012,2,Spring,Hula Girl,,BLUR,BLUE ROCKFISH,47.07495,-124.3811645,PCA 2,8.666666,1,33.000000,0,0,1,0
3505,2/27/2012,2012,2,Spring,Hula Girl,,YTRK,YELLOWTAIL ROCKFISH,47.07495,-124.3811645,PCA 2,8.666666,3,31.000000,0,0,0,0
3506,2/27/2012,2012,2,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.12538,-124.2888488,PCA 2,1.166666,4,37.500000,0,0,0,0
3507,2/27/2012,2012,2,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.12935,-124.2869033,PCA 2,24.000000,167,37.347305,0,0,4,0
3507,2/27/2012,2012,2,Spring,Hula Girl,,LCOD,LINGCOD,47.12935,-124.2869033,PCA 2,24.000000,1,57.000000,0,0,0,0
3508,2/27/2012,2012,2,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.1297,-124.2625503,PCA 2,1.500000,4,31.750000,0,0,0,0
3509,3/3/2012,2012,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.13486,-124.3899154,PCA 2,3.200000,27,41.148148,0,0,3,0
3510,3/3/2012,2012,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.15273,-124.3928833,PCA 2,12.400000,176,40.511363,0,0,13,0
3510,3/3/2012,2012,3,Spring,Hula Girl,,YTRK,YELLOWTAIL ROCKFISH,47.15273,-124.3928833,PCA 2,12.400000,7,35.285714,0,0,1,0
3511,3/3/2012,2012,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.18587,-124.3747863,PCA 2,7.466666,93,39.677419,0,0,2,0
3511,3/3/2012,2012,3,Spring,Hula Girl,,YTRK,YELLOWTAIL ROCKFISH,47.18587,-124.3747863,PCA 2,7.466666,1,32.000000,0,0,0,0
3512,3/3/2012,2012,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.19304,-124.3675537,PCA 2,8.000000,86,40.337209,0,0,3,0
3513,3/4/2012,2012,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.19932,-124.3901367,PCA 2,6.233333,49,38.673469,0,0,3,0
3514,3/4/2012,2012,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.20844,-124.4111633,PCA 2,11.366666,149,40.255033,0,0,20,0
3514,3/4/2012,2012,3,Spring,Hula Girl,,BLUR,BLUE ROCKFISH,47.20844,-124.4111633,PCA 2,11.366666,1,35.000000,0,0,1,0
3514,3/4/2012,2012,3,Spring,Hula Girl,,KLPG,KELP GREENLING,47.20844,-124.4111633,PCA 2,11.366666,1,33.000000,0,0,0,0
3514,3/4/2012,2012,3,Spring,Hula Girl,,LCOD,LINGCOD,47.20844,-124.4111633,PCA 2,11.366666,1,67.000000,0,0,0,0
3514,3/4/2012,2012,3,Spring,Hula Girl,,YTRK,YELLOWTAIL ROCKFISH,47.20844,-124.4111633,PCA 2,11.366666,10,34.200000,0,0,0,0
3515,3/4/2012,2012,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.1514,-124.2637329,PCA 2,12.466666,108,36.953703,0,0,8,0
3516,3/4/2012,2012,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.13793,-124.2749633,PCA 2,6.416666,26,36.538461,0,0,1,0
3517,3/7/2012,2012,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.07478,-124.382019,PCA 2,2.266666,15,39.933333,0,0,1,0
3517,3/7/2012,2012,3,Spring,Hula Girl,,YTRK,YELLOWTAIL ROCKFISH,47.07478,-124.382019,PCA 2,2.266666,1,40.000000,0,0,0,0
3518,3/7/2012,2012,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.18147,-124.3913803,PCA 2,2.666666,21,39.904761,0,0,3,0
3518,3/7/2012,2012,3,Spring,Hula Girl,,KLPG,KELP GREENLING,47.18147,-124.3913803,PCA 2,2.666666,1,34.000000,0,0,0,0
3518,3/7/2012,2012,3,Spring,Hula Girl,,LCOD,LINGCOD,47.18147,-124.3913803,PCA 2,2.666666,2,60.000000,0,0,0,0
3518,3/7/2012,2012,3,Spring,Hula Girl,,YTRK,YELLOWTAIL ROCKFISH,47.18147,-124.3913803,PCA 2,2.666666,1,30.000000,0,0,0,0
3519,3/7/2012,2012,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.20958,-124.4207992,PCA 2,5.600000,19,41.157894,0,0,2,0
3519,3/7/2012,2012,3,Spring,Hula Girl,,LCOD,LINGCOD,47.20958,-124.4207992,PCA 2,5.600000,2,57.000000,0,0,0,0
3519,3/7/2012,2012,3,Spring,Hula Girl,,YTRK,YELLOWTAIL ROCKFISH,47.20958,-124.4207992,PCA 2,5.600000,2,35.000000,0,0,1,0
3520,3/7/2012,2012,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.20892,-124.4119491,PCA 2,1.066666,4,40.250000,0,0,0,0
3520,3/7/2012,2012,3,Spring,Hula Girl,,LCOD,LINGCOD,47.20892,-124.4119491,PCA 2,1.066666,1,53.000000,0,0,0,0
3520,3/7/2012,2012,3,Spring,Hula Girl,,YTRK,YELLOWTAIL ROCKFISH,47.20892,-124.4119491,PCA 2,1.066666,4,30.500000,0,0,0,0
3521,3/7/2012,2012,3,Spring,Hula Girl,,LCOD,LINGCOD,47.21318,-124.4127807,PCA 2,.666666,1,72.000000,0,0,0,0
3522,3/7/2012,2012,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.23692,-124.4309005,PCA 2,2.666666,18,42.555555,0,0,6,0
3522,3/7/2012,2012,3,Spring,Hula Girl,,BLUR,BLUE ROCKFISH,47.23692,-124.4309005,PCA 2,2.666666,1,35.000000,0,0,1,0
3522,3/7/2012,2012,3,Spring,Hula Girl,,LCOD,LINGCOD,47.23692,-124.4309005,PCA 2,2.666666,3,66.333333,0,0,0,0
3522,3/7/2012,2012,3,Spring,Hula Girl,,YTRK,YELLOWTAIL ROCKFISH,47.23692,-124.4309005,PCA 2,2.666666,1,27.000000,0,0,0,0
3523,3/7/2012,2012,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.19423,-124.3682861,PCA 2,13.466666,52,40.470588,0,0,7,2
3523,3/7/2012,2012,3,Spring,Hula Girl,,BLUR,BLUE ROCKFISH,47.19423,-124.3682861,PCA 2,13.466666,1,46.000000,0,0,0,0
3523,3/7/2012,2012,3,Spring,Hula Girl,,LCOD,LINGCOD,47.19423,-124.3682861,PCA 2,13.466666,2,88.500000,0,0,0,1
3523,3/7/2012,2012,3,Spring,Hula Girl,,YTRK,YELLOWTAIL ROCKFISH,47.19423,-124.3682861,PCA 2,13.466666,2,22.500000,0,0,1,0
3524,3/8/2012,2012,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.18393,-124.310234,PCA 2,4.000000,59,37.305084,0,0,1,0
3524,3/8/2012,2012,3,Spring,Hula Girl,,YTRK,YELLOWTAIL ROCKFISH,47.18393,-124.310234,PCA 2,4.000000,5,29.400000,0,0,0,0
3525,3/8/2012,2012,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.18373,-124.316101,PCA 2,2.833333,38,39.105263,0,0,2,0
3526,3/8/2012,2012,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.18336,-124.3188858,PCA 2,3.166666,40,40.375000,0,0,2,0
3527,3/8/2012,2012,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.17915,-124.3360366,PCA 2,3.166666,22,42.136363,0,0,2,0
3527,3/8/2012,2012,3,Spring,Hula Girl,,LCOD,LINGCOD,47.17915,-124.3360366,PCA 2,3.166666,1,48.000000,0,0,0,0
3528,3/8/2012,2012,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.18233,-124.3287811,PCA 2,2.166666,33,39.212121,0,0,4,0
3528,3/8/2012,2012,3,Spring,Hula Girl,,LCOD,LINGCOD,47.18233,-124.3287811,PCA 2,2.166666,2,61.500000,0,0,0,0
3528,3/8/2012,2012,3,Spring,Hula Girl,,YTRK,YELLOWTAIL ROCKFISH,47.18233,-124.3287811,PCA 2,2.166666,1,43.000000,0,0,0,0
3529,3/8/2012,2012,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.18647,-124.3159866,PCA 2,3.666666,10,40.200000,0,0,1,0
3529,3/8/2012,2012,3,Spring,Hula Girl,,LCOD,LINGCOD,47.18647,-124.3159866,PCA 2,3.666666,1,70.000000,0,0,0,0
3530,3/8/2012,2012,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.18378,-124.3029174,PCA 2,3.500000,29,35.678571,0,0,3,0
3530,3/8/2012,2012,3,Spring,Hula Girl,,LCOD,LINGCOD,47.18378,-124.3029174,PCA 2,3.500000,7,55.857142,0,0,0,0
3531,3/8/2012,2012,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.18317,-124.3017807,PCA 2,1.333333,11,35.636363,0,0,2,0
3531,3/8/2012,2012,3,Spring,Hula Girl,,LCOD,LINGCOD,47.18317,-124.3017807,PCA 2,1.333333,2,59.000000,0,0,0,0
3532,3/8/2012,2012,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.18207,-124.2921524,PCA 2,6.666666,28,39.740740,0,0,1,0
3532,3/8/2012,2012,3,Spring,Hula Girl,,CNRY,CANARY ROCKFISH,47.18207,-124.2921524,PCA 2,6.666666,1,34.000000,0,0,0,0
3532,3/8/2012,2012,3,Spring,Hula Girl,,COPP,COPPER ROCKFISH,47.18207,-124.2921524,PCA 2,6.666666,1,47.000000,0,0,0,0
3533,3/8/2012,2012,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.1725,-124.3198471,PCA 2,1.333333,8,38.250000,0,0,1,0
3533,3/8/2012,2012,3,Spring,Hula Girl,,KLPG,KELP GREENLING,47.1725,-124.3198471,PCA 2,1.333333,1,29.000000,0,0,0,0
3533,3/8/2012,2012,3,Spring,Hula Girl,,LCOD,LINGCOD,47.1725,-124.3198471,PCA 2,1.333333,1,51.000000,0,0,0,0
3534,3/19/2012,2012,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.265,-124.3971176,PCA 2,11.066666,242,39.618257,0,0,13,0
3534,3/19/2012,2012,3,Spring,Hula Girl,,BLUR,BLUE ROCKFISH,47.265,-124.3971176,PCA 2,11.066666,2,33.500000,0,0,0,0
3534,3/19/2012,2012,3,Spring,Hula Girl,,LCOD,LINGCOD,47.265,-124.3971176,PCA 2,11.066666,1,67.000000,0,0,0,0
3534,3/19/2012,2012,3,Spring,Hula Girl,,YTRK,YELLOWTAIL ROCKFISH,47.265,-124.3971176,PCA 2,11.066666,5,32.600000,0,0,0,0
3535,3/22/2012,2012,3,Spring,Hula Girl,,,,47.22937,-124.3275299,PCA 2,.666666,0,,0,0,0,0
3536,3/22/2012,2012,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.27794,-124.3803176,PCA 2,13.866666,276,39.061594,0,0,2,0
3536,3/22/2012,2012,3,Spring,Hula Girl,,KLPG,KELP GREENLING,47.27794,-124.3803176,PCA 2,13.866666,3,32.333333,0,0,0,0
3536,3/22/2012,2012,3,Spring,Hula Girl,,LCOD,LINGCOD,47.27794,-124.3803176,PCA 2,13.866666,1,55.000000,0,0,0,0
3536,3/22/2012,2012,3,Spring,Hula Girl,,QLBK,QUILLBACK ROCKFISH,47.27794,-124.3803176,PCA 2,13.866666,1,43.000000,0,0,0,0
3536,3/22/2012,2012,3,Spring,Hula Girl,,YTRK,YELLOWTAIL ROCKFISH,47.27794,-124.3803176,PCA 2,13.866666,4,28.000000,0,0,0,0
3537,3/22/2012,2012,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.29132,-124.4155197,PCA 2,7.733333,159,39.949685,0,0,5,1
3537,3/22/2012,2012,3,Spring,Hula Girl,,BLUR,BLUE ROCKFISH,47.29132,-124.4155197,PCA 2,7.733333,7,34.428571,0,0,2,0
3537,3/22/2012,2012,3,Spring,Hula Girl,,LCOD,LINGCOD,47.29132,-124.4155197,PCA 2,7.733333,1,86.000000,0,0,0,0
3537,3/22/2012,2012,3,Spring,Hula Girl,,YTRK,YELLOWTAIL ROCKFISH,47.29132,-124.4155197,PCA 2,7.733333,7,28.428571,0,0,0,0
3538,3/23/2012,2012,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.1256,-124.2869033,PCA 2,8.400000,86,40.046511,0,0,11,1
3538,3/23/2012,2012,3,Spring,Hula Girl,,BLUR,BLUE ROCKFISH,47.1256,-124.2869033,PCA 2,8.400000,1,40.000000,0,0,0,0
3539,3/23/2012,2012,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.13323,-124.2818298,PCA 2,3.600000,117,38.897435,0,0,4,0
3539,3/23/2012,2012,3,Spring,Hula Girl,,LCOD,LINGCOD,47.13323,-124.2818298,PCA 2,3.600000,1,57.000000,0,0,0,0
3539,3/23/2012,2012,3,Spring,Hula Girl,,YTRK,YELLOWTAIL ROCKFISH,47.13323,-124.2818298,PCA 2,3.600000,1,30.000000,0,0,0,0
3540,3/23/2012,2012,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.12933,-124.2620697,PCA 2,2.266666,23,37.739130,0,0,1,0
3540,3/23/2012,2012,3,Spring,Hula Girl,,LCOD,LINGCOD,47.12933,-124.2620697,PCA 2,2.266666,1,50.000000,0,0,0,0
3541,3/23/2012,2012,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.11515,-124.3080978,PCA 2,2.133333,17,43.000000,0,0,0,0
3542,3/23/2012,2012,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.185,-124.3707351,PCA 2,4.933333,41,38.804878,0,0,1,0
3542,3/23/2012,2012,3,Spring,Hula Girl,,LCOD,LINGCOD,47.185,-124.3707351,PCA 2,4.933333,1,66.000000,0,0,0,0
3543,3/23/2012,2012,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.18583,-124.3748474,PCA 2,3.200000,44,41.295454,0,0,5,0
3544,3/26/2012,2012,3,Spring,Hula Girl,,,,46.9693,-124.3078536,PCA 2,.450000,0,,0,0,0,0
3545,3/26/2012,2012,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.0243,-124.2945632,PCA 2,2.250000,1,42.000000,0,0,0,0
3546,3/26/2012,2012,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.0944,-124.3069,PCA 2,3.150000,37,39.270270,0,0,2,0
3546,3/26/2012,2012,3,Spring,Hula Girl,,KLPG,KELP GREENLING,47.0944,-124.3069,PCA 2,3.150000,1,33.000000,0,0,0,0
3546,3/26/2012,2012,3,Spring,Hula Girl,,LCOD,LINGCOD,47.0944,-124.3069,PCA 2,3.150000,1,51.000000,0,0,0,0
3547,3/26/2012,2012,3,Spring,Hula Girl,,,,47.12425,-124.2857971,PCA 2,.300000,0,,0,0,0,0
3548,3/26/2012,2012,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.12792,-124.2872695,PCA 2,7.500000,71,40.746478,0,0,0,1
3548,3/26/2012,2012,3,Spring,Hula Girl,,LCOD,LINGCOD,47.12792,-124.2872695,PCA 2,7.500000,4,64.000000,0,0,0,0
3549,3/26/2012,2012,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.13248,-124.2823181,PCA 2,1.800000,24,39.625000,0,0,0,1
3549,3/26/2012,2012,3,Spring,Hula Girl,,LCOD,LINGCOD,47.13248,-124.2823181,PCA 2,1.800000,4,63.750000,0,0,0,0
3550,3/26/2012,2012,3,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.01678,-124.2461318,PCA 2,10.200000,82,37.036585,0,0,2,0
3550,3/26/2012,2012,3,Spring,Hula Girl,,KLPG,KELP GREENLING,47.01678,-124.2461318,PCA 2,10.200000,1,33.000000,0,0,0,0
3550,3/26/2012,2012,3,Spring,Hula Girl,,LCOD,LINGCOD,47.01678,-124.2461318,PCA 2,10.200000,1,54.000000,0,0,0,0
3551,4/4/2012,2012,4,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.30255,-124.3744812,PCA 2,4.666666,114,38.885964,0,0,5,1
3551,4/4/2012,2012,4,Spring,Hula Girl,,YTRK,YELLOWTAIL ROCKFISH,47.30255,-124.3744812,PCA 2,4.666666,2,35.000000,0,0,0,0
3552,4/4/2012,2012,4,Spring,Hula Girl,,,,47.302,-124.3701324,PCA 2,.400000,0,,0,0,0,0
3553,4/4/2012,2012,4,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.30824,-124.3763656,PCA 2,6.933333,177,36.785310,0,0,8,0
3553,4/4/2012,2012,4,Spring,Hula Girl,,BLUR,BLUE ROCKFISH,47.30824,-124.3763656,PCA 2,6.933333,1,20.000000,0,0,0,0
3553,4/4/2012,2012,4,Spring,Hula Girl,,YTRK,YELLOWTAIL ROCKFISH,47.30824,-124.3763656,PCA 2,6.933333,12,29.333333,0,0,0,0
3554,4/4/2012,2012,4,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.31053,-124.3762969,PCA 2,3.066666,82,37.207317,0,0,0,0
3554,4/4/2012,2012,4,Spring,Hula Girl,,YTRK,YELLOWTAIL ROCKFISH,47.31053,-124.3762969,PCA 2,3.066666,1,28.000000,0,0,0,0
3555,4/4/2012,2012,4,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.30198,-124.387413,PCA 2,3.733333,57,41.315789,0,0,0,0
3556,4/4/2012,2012,4,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.3014,-124.3912506,PCA 2,2.933333,65,40.153846,0,0,0,0
3556,4/4/2012,2012,4,Spring,Hula Girl,,YTRK,YELLOWTAIL ROCKFISH,47.3014,-124.3912506,PCA 2,2.933333,2,29.000000,0,0,0,0
3557,4/5/2012,2012,4,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.36647,-124.4235305,PCA 2,3.850000,86,35.674418,0,0,4,0
3557,4/5/2012,2012,4,Spring,Hula Girl,,BLUR,BLUE ROCKFISH,47.36647,-124.4235305,PCA 2,3.850000,8,33.000000,0,0,0,0
3557,4/5/2012,2012,4,Spring,Hula Girl,,KLPG,KELP GREENLING,47.36647,-124.4235305,PCA 2,3.850000,1,35.000000,0,0,0,0
3557,4/5/2012,2012,4,Spring,Hula Girl,,YTRK,YELLOWTAIL ROCKFISH,47.36647,-124.4235305,PCA 2,3.850000,19,26.684210,0,0,1,0
3558,4/5/2012,2012,4,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.36848,-124.4228973,PCA 2,10.033333,280,37.296428,0,0,17,0
3558,4/5/2012,2012,4,Spring,Hula Girl,,BLUR,BLUE ROCKFISH,47.36848,-124.4228973,PCA 2,10.033333,12,33.666666,0,0,2,0
3558,4/5/2012,2012,4,Spring,Hula Girl,,LCOD,LINGCOD,47.36848,-124.4228973,PCA 2,10.033333,6,60.333333,0,0,0,0
3558,4/5/2012,2012,4,Spring,Hula Girl,,WDOW,WIDOW ROCKFISH,47.36848,-124.4228973,PCA 2,10.033333,1,34.000000,0,0,1,0
3559,4/5/2012,2012,4,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.36878,-124.3887329,PCA 2,.816666,7,35.857142,0,0,1,0
3560,4/5/2012,2012,4,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.36813,-124.4225997,PCA 2,1.750000,16,35.250000,0,0,0,0
3560,4/5/2012,2012,4,Spring,Hula Girl,,BLUR,BLUE ROCKFISH,47.36813,-124.4225997,PCA 2,1.750000,2,34.000000,0,0,0,0
3560,4/5/2012,2012,4,Spring,Hula Girl,,LCOD,LINGCOD,47.36813,-124.4225997,PCA 2,1.750000,1,52.000000,0,0,0,0
3561,4/5/2012,2012,4,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.343,-124.4096298,PCA 2,1.050000,22,39.181818,0,0,3,0
3562,4/5/2012,2012,4,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.33961,-124.3979492,PCA 2,1.166666,24,33.666666,0,0,2,0
3563,4/5/2012,2012,4,Spring,Hula Girl,,,,47.33843,-124.3871536,PCA 2,.233333,0,,0,0,0,0
3564,4/5/2012,2012,4,Spring,Hula Girl,,,,47.33737,-124.3901519,PCA 2,1.166666,0,,0,0,0,0
3565,4/9/2012,2012,4,Spring,Hula Girl,,,,47.21544,-124.2958297,PCA 2,.400000,0,,0,0,0,0
3566,4/9/2012,2012,4,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.22849,-124.312149,PCA 2,6.000000,44,38.409090,0,0,1,0
3566,4/9/2012,2012,4,Spring,Hula Girl,,LCOD,LINGCOD,47.22849,-124.312149,PCA 2,6.000000,4,53.500000,0,0,0,0
3566,4/9/2012,2012,4,Spring,Hula Girl,,YTRK,YELLOWTAIL ROCKFISH,47.22849,-124.312149,PCA 2,6.000000,1,27.000000,0,0,0,0
3567,4/9/2012,2012,4,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.2268,-124.3151855,PCA 2,3.200000,39,38.717948,0,0,1,0
3567,4/9/2012,2012,4,Spring,Hula Girl,,BLUR,BLUE ROCKFISH,47.2268,-124.3151855,PCA 2,3.200000,1,38.000000,0,0,1,0
3568,4/9/2012,2012,4,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.22635,-124.3173675,PCA 2,4.200000,43,37.488372,0,0,2,0
3568,4/9/2012,2012,4,Spring,Hula Girl,,BLUR,BLUE ROCKFISH,47.22635,-124.3173675,PCA 2,4.200000,2,34.500000,0,0,0,0
3568,4/9/2012,2012,4,Spring,Hula Girl,,LCOD,LINGCOD,47.22635,-124.3173675,PCA 2,4.200000,2,54.000000,0,0,0,0
3568,4/9/2012,2012,4,Spring,Hula Girl,,YTRK,YELLOWTAIL ROCKFISH,47.22635,-124.3173675,PCA 2,4.200000,1,33.000000,0,0,0,0
3569,4/9/2012,2012,4,Spring,Hula Girl,,BLCK,BLACK ROCKFISH,47.22048,-124.3205032,PCA 2,1.900000,15,39.400000,0,0,0,0
